_1,_2
sinal,19
video,19
finge,19
o/,19
👎,19
bem!,19
provar,19
colher,19
vamo,19
nela.,19
creches,19
2°,19
alta,19
louca,19
"Não,",19
"\"\"A",19
Espero,19
curso,19
ministro,19
"\"\"\"A",19
deste,19
faltou,19
#dilma13,19
lixo,19
FHC.,19
sim.,19
"#MelhorcomDilma13\"",19
combater,19
"vivo,",19
cometer,19
Sei,19
propostas.,19
pare,19
2014,19
monte,19
Eleitores,19
Assim,19
rejeição,19
construiu,19
peito,19
"Dilma\"\"\"",19
apelando,19
cresceu,19
Antes,19
mulher!,19
#debate,19
quiser,19
"passado,",19
Tribunal,19
parente,19
Plano,19
saia,19
onda,19
politica,19
irônico,19
Pimentel,19
País,19
si,19
"\"\"\"@JornalOGlobo:",19
assim.,19
Quanto,19
Atlético,19
significa,19
simples,19
foder,19
avisa,19
"eleição,",19
Coração,19
Dilmao,19
#Debatenarecord,19
Caralho,19
agora?,19
quê,19
kkkkkkkkkkkk,19
nulo,19
Costa,19
Zé,19
mora,19
92%,18
troca,18
firme,18
Achei,18
ensino,18
mundo.,18
👍,18
presente,18
"\"\"\"Não",18
embora,18
cita,18
fode,18
Presidência,18
comendo,18
iPhone,18
PARA,18
sabemos,18
lembrar:,18
"pior,",18
Falar,18
"mentira,",18
Tadinha,18
próximos,18
"\"Eu",18
aff,18
#Dilma13.,18
Este,18
"\"\"o",18
fez.,18
apanhar,18
nomeado,18
#Aecio45Presidente,18
novo?,18
Nada,18
#AgoraBrasilAecio45,18
&amp;,18
aumentou,18
50,18
SP.,18
Também,18
@UOLNoticias,18
proíbe,18
#DebateRecord,18
dava,18
aumentar,18
jovens,18
Penha,18
faculdade,18
desmaio,18
Resumo,18
porta,18
Casa,18
Fico,18
Inflação,18
debate...,18
"pressão,",18
ajudou,18
pelas,18
"demais,",18
Toda,18
Dilmais,18
Esperando,18
direita,18
mínimo,18
@Roxmo,18
opção,18
16,18
briga,18
cubano,18
postura,18
Rousseff.,18
hoje!,18
Pernambuco,17
protestos,17
novo!,17
✌,17
♥,17
Botafogo,17
aumento,17
PRA,17
brasileira,17
Dá,17
nivel,17
Pronatec.,17
Top20,17
Assunto,17
"ruim,",17
voadora,17
pescoço,17
Estadão,17
uso,17
❤,17
"perguntas,",17
"política,",17
Aecio?,17
bafômetro,17
Grande,17
psdb,17
"\"\"\"@RachelSherazade:",17
aquilo,17
#DebateNaBand,17
Lobão,17
ótimo,17
segundos,17
ocupou,17
"fez,",17
tema,17
parada,17
comigo,17
Dilma!!!!,17
oque,17
mal!,17
c/,17
"Sim,",17
tantas,17
vivo.,17
ofende,17
Genro,17
dificuldade,17
"Buarque,",17
Sai,17
Era,17
detonando,17
ouvido,17
total,17
pegando,17
adoro,17
tadinha,17
raiva,17
Assuntos,17
dentes,17
bonita,17
acesso,17
Cada,17
nossos,17
fdp,17
doido,17
morreu,17
sim!,17
der,17
mentiu,17
"\"\"não",17
pão,17
debochado,17
tt,17
eleitoral.,17
página,17
atual,17
branca,17
baixou,17
facebook,17
aceita,17
massa,17
abre,17
Francisco,17
caminho,17
gagueira,17
aprender,17
"51%,",17
prefeitura,17
“@VEJA:,17
"povo,",17
espero,17
kkkkkkkkkkkkk,17
fala?,17
17,17
confia,17
deixando,17
próxima,16
baixar,16
defesa,16
péssima,16
ouviu,16
dela?,16
;),16
livrar,16
Pergunta,16
meia,16
disseram,16
Vergonha,16
Falou,16
cargo,16
Fica,16
@AecioBlog,16
😱,16
Nacional,16
dono,16
"Ah,",16
"você,",16
falava,16
Dois,16
gaguejou,16
#foraPT,16
reeleita,16
basta,16
Militância,16
Ficou,16
corrupto,16
crescer,16
ebola.,16
estratégia,16
"propostas,",16
odeio,16
oportunidade,16
2014/10/20,16
realidade,16
sente,16
Bora,16
Faz,16
prefere,16
cínica,16
propina,16
😂😂😂😂😂😂,16
vaiando,16
"\"\"Aécio",16
fã,16
Culpa,16
subir,16
militantes,16
FOI,16
achou,16
by,16
mudanças,16
cheio,16
Aércio,16
"aeroporto,",16
metendo,16
desviou,16
#AÉCIO45,16
tiver,16
fazer.,16
RJ,16
dms,16
Neves.,16
cego,16
diga,16
Dilma),16
mulheres.,16
dela!,16
"aqui,",16
fingindo,16
2º,16
críticas,16
parou,16
apesar,16
daí,16
querida,16
calma,16
anta,16
kkkkkkkkkkkkkkkkk,16
destruindo,16
"corrupção,",16
eram,16
baixa.,16
roubar,16
Pior,16
parentes,16
Cláudio,16
P,16
#AécioEmTodoBrasil,16
eleito,16
fugindo,16
apresenta,16
República,16
BH,16
Perdeu,16
oportunidades,16
Trending,16
respondendo,16
Silva,16
MAIS,16
oposição,16
#forapt,16
talvez,16
conhecer,16
cola,16
turma,16
exemplo,16
maneira,16
"vida,",16
botando,16
retrocesso,15
suporto,15
população,15
gente.,15
"Record,",15
(PSDB),15
Deve,15
ontem.,15
fogo,15
Real,15
"mentirosa,",15
Estão,15
nenhuma.,15
Marina.,15
movimento,15
nasceu,15
Sul,15
disco,15
Claro,15
Seca,15
"outro,",15
aplaudido,15
mais!,15
único,15
educação.,15
elite,15
mds,15
grandes,15
morta,15
diante,15
palmas,15
passear,15
resume,15
começo,15
Tomara,15
NA,15
isso!,15
Cuba.,15
ultimo,15
"mas,",15
debaixo,15
vdd,15
"#EmTodoBrasilAécio45\"",15
"\"\"\"@BlogdoNoblat:",15
válidos,15
Venezuela,15
gostar,15
Isto,15
-.-,15
mapa,15
alguem,15
podre,15
denúncias,15
Mulher,15
#DebateNaRecordRS,15
cantando,15
verdadeira,15
absurdo,15
refere,15
festa,15
torcida,15
estarrecedor,15
aumenta,15
pulgas,15
Jesus,15
